,business_id,postal_code,categories,name,neighborhood,review_count,state,address,city,stars
4046,UV2Jt8slktGu14gLZeNCjA,89119,"[u'Restaurants', u'Indian', u'Vegan', u'Halal']",Mint Indian Bistro,Eastside,944,NV,"730 E Flamingo Rd, Ste 10",Las Vegas,4.0
4047,UYh1N1xQhOh-a7nX92xPzQ,89119,"[u'Nightlife', u'Tuscan', u'Bars', u'Italian', u'Gluten-Free', u'Restaurants', u'Pizza', u'Cocktail Bars']",Brio Tuscan Grille,Southeast,1048,NV,6653 Las Vegas Blvd,Las Vegas,4.0
4048,U_svUGP1XhMTC0_GTZXpGA,89147,"[u'Bakeries', u'Desserts', u'Food']",Mad Hatter Cupcakes,Spring Valley,212,NV,"4195 S Grand Canyon Pkwy, Ste 105",Las Vegas,4.0
4049,UcIrRf2mWgqqlg-HNoDl0A,89149,"[u'Chinese', u'Restaurants']",China One,Centennial,211,NV,"7080 N Durango Dr, Ste 130",Las Vegas,3.0
4050,UcgCSTCtPv1GeW5bKsEdag,89169,"[u'Restaurants', u'Burgers', u'American (New)']",Grind Burger Bar and Lounge,Eastside,199,NV,360 E Tropicana Ave,Las Vegas,4.0
4051,UdEmYOnk2iJDY9lpEPAlJQ,85224,"[u'Pizza', u'Event Planning & Services', u'Italian', u'Caterers', u'Restaurants']",Floridino's Pizza & Pasta,,374,AZ,"590 N Alma School Rd, Ste 35",Chandler,4.0
4052,Uftnd7njdHNFxhz_6rpUrA,28202,"[u'Breakfast & Brunch', u'Live/Raw Food', u'Nightlife', u'Restaurants', u'American (New)', u'Seafood', u'Cocktail Bars', u'Bars']",Sea Level NC,First Ward,248,NC,129 E 5th St,Charlotte,4.0
4053,Ums3gaP2qM3W1XcA5r6SsQ,89149,"[u'Food', u'Mexican', u'Desserts', u'Restaurants', u'Hawaiian', u'Asian Fusion']",Braddah's Island Style,Centennial,240,NV,6410 N Durango Dr,Las Vegas,4.0
4054,Un0QXKDscxlI_yi3u14ALA,28208,"[u'Breakfast & Brunch', u'Fast Food', u'Chicken Shop', u'Restaurants']",Bojangles' Famous Chicken 'n Biscuits,,165,NC,5501 Josh Birmingham Pkwy,Charlotte,3.5
4055,UotZUkpcI0p2J8RUAD36Ng,85251,"[u'Gastropubs', u'Gluten-Free', u'Bars', u'American (New)', u'Nightlife', u'Beer', u'Wine & Spirits', u'Cocktail Bars', u'Seafood', u'Food', u'Restaurants', u'Lounges', u'Whiskey Bars']",Second Story Restaurant & Liquor Bar,,354,AZ,"4166 N Scottsdale Rd, Ste 102",Scottsdale,4.5
4056,UpW3jyJ3_kTG7oDSflwnMA,89103,"[u'Restaurants', u'Thai']",Archi's Thai Kitchen,,377,NV,6360 W Flamingo Rd,Las Vegas,4.0
4057,UvF68aNDfzCWQbxO6-647g,89102,"[u'Restaurants', u'Sandwiches', u'Vietnamese']",Mr. Sandwich,Chinatown,181,NV,"4215 Spring Mountain Rd, Ste B108",Las Vegas,3.5
4058,UvcH52d-FQ3waD5Z0LmFCQ,89109,"[u'Ramen', u'Sushi Bars', u'Restaurants', u'Japanese', u'Noodles']",Ramen Ya Katana,The Strip,230,NV,"3615 Las Vegas Blvd S, Ste 109",Las Vegas,3.5
4059,Uvq6V0G784vJzYFjLddIgg,85345,"[u'Food', u'Beer', u'Wine & Spirits', u'Restaurants', u'Burgers', u'American (New)', u'Sandwiches']",TRU Burger Company,,289,AZ,9828 W Northern Ave,Peoria,4.0
4060,Uxm9N6jwmJybOv1NcBbnRw,89109,"[u'Sushi Bars', u'Restaurants', u'Tapas/Small Plates', u'Japanese']",Sekushi Japanese Restaurant,The Strip,360,NV,3655 Las Vegas Blvd S,Las Vegas,4.0
4061,UzsXZoePcmt6RWo00qNNAw,28244,"[u'American (Traditional)', u'Sports Bars', u'Restaurants', u'Bars', u'Nightlife']",Carolina Ale House,Uptown,296,NC,"201 S College St, Ste 100",Charlotte,3.0
4062,V3U21fM0in_0qpKUMYPNOw,89123,"[u'Sandwiches', u'Vietnamese', u'Asian Fusion', u'Delis', u'Restaurants']",Lee's Sandwiches,,160,NV,"9530 S Eastern Ave, Ste 150",Henderson,3.5
4063,V90fC_aF-_DNYzQvUtbLww,89044,"[u'Arts & Entertainment', u'Beauty & Spas', u'Resorts', u'Day Spas', u'Restaurants', u'Hotels & Travel', u'Asian Fusion', u'Casinos']",Jayde Fuzion,,222,NV,12300 Las Vegas Blvd S,Henderson,3.5
4064,V9klA6JGT6Fz2UpVP_7sBw,89109,"[u'Buffets', u'American (Traditional)', u'Restaurants']",The Buffet at Monte Carlo,The Strip,451,NV,3770 Las Vegas Blvd S,Las Vegas,2.5
4065,VBhPgceaKWOXT71d3Jp38w,15232,"[u'Restaurants', u'Japanese', u'Asian Fusion', u'Korean']",Soba,Shadyside,279,PA,5847 Ellsworth Ave,Pittsburgh,4.0
4066,VGKq16vCdPPHMoryy6XTHg,53703,"[u'Chinese', u'Burgers', u'Nightlife', u'Tapas/Small Plates', u'Restaurants', u'Dim Sum', u'Bars', u'Pizza']",Natt Spil,Capitol,163,WI,211 King St,Madison,4.0
4067,VLDFjeqpUgWhnVuB_8GuEg,85254,"[u'Vegan', u'Pizza', u'American (New)', u'Salad', u'Restaurants', u'Vegetarian']",True Food Kitchen,,926,AZ,"15191 N Scottsdale Rd, Ste 100",Scottsdale,4.0
4068,VR8QvH2g-jEG5EfMzA_G9w,89109,"[u'Active Life', u'Music Venues', u'Arts & Entertainment', u'Irish', u'Bars', u'Nightlife', u'Restaurants', u'Pubs']",Nine Fine Irishmen,The Strip,1016,NV,3790 Las Vegas Blvd S,Las Vegas,4.0
4069,VRC7J-ahI4em9ddhihxq5w,85015,"[u'Italian', u'Restaurants', u'Pizza', u'Salad']",Pizza A Metro,,322,AZ,2336 W Thomas Rd,Phoenix,4.5
4070,VSX3ixrqQFwwGBUf15s0EQ,85016,"[u'Cocktail Bars', u'American (New)', u'Seafood', u'Barbeque', u'Nightlife', u'Bars', u'Restaurants', u'Southern']",Grassroots Kitchen & Tap,,438,AZ,"2119 E Camelback Rd, Ste A21",Phoenix,4.5
4071,VT9VcNegXrl-BLDCjWH3fQ,85007,"[u'Food', u'Coffee & Tea', u'Juice Bars & Smoothies']",Tres Leches Cafe,,165,AZ,1330 W Roosevelt St,Phoenix,5.0
4072,VTJIw7e4s5MSkg4OdNer6w,53711,"[u'Hawaiian', u'Restaurants', u'Food', u'Poke']",Miko Poke,Dudgeon-Monroe,155,WI,"2701 Monroe St, Ste 250",Madison,4.0
4073,VUtazCTIc0aoOrQprP_s-Q,89109,"[u'American (Traditional)', u'Bars', u'Restaurants', u'Music Venues', u'Arts & Entertainment', u'Nightlife']",Toby Keith's I Love This Bar & Grill,The Strip,568,NV,3475 Las Vegas Blvd S,Las Vegas,3.0
4074,VWtT4DKxQ4YVRWT88Z5SMA,89118,"[u'Coffee & Tea', u'Cafes', u'Restaurants', u'Food']",Sambalatte,Spring Valley,278,NV,"6555 S Jones Blvd, Ste 100",Las Vegas,4.0
4075,Vay9xHwcvu7VRZOddBgn-A,89005,"[u'Restaurants', u'Diners', u'Breakfast & Brunch', u'Food', u'Coffee & Tea']",The Coffee Cup,,509,NV,512 Nevada Hwy,Boulder City,4.5
4076,VbqtbvvtNOe-YKA61-fSNA,85016,"[u'American (Traditional)', u'Restaurants', u'Bars', u'Sports Bars', u'Nightlife']",Armadillo Grill,,278,AZ,1904 E Camelback Rd,Phoenix,4.0
4077,VfFHPsPtTW4Mgx0eHDyJiQ,89135,"[u'Italian', u'Breakfast & Brunch', u'Nightlife', u'Bars', u'Restaurants', u'Diners']",Distill - A Local Bar,Summerlin,315,NV,10820 W Charleston Blvd,Las Vegas,3.5
4078,VfWX3UCKvUnVktdOuR8TwA,53705,"[u'Chinese', u'Dim Sum', u'Vegan', u'Restaurants', u'Vegetarian']",DumplingHaus,,217,WI,540 N Midvale Blvd,Madison,4.0
4079,Vg4N2DsGrzzoam9jS1L3Wg,M1T 1A4,"[u'Restaurants', u'Burgers']",Johnny's Hamburgers,Scarborough,180,ON,2595 Victoria Park Avenue,Toronto,3.5
4080,VgrFPYtK6HGUEJVc4srpWw,89139,"[u'Restaurants', u'Vietnamese']",Pho Aimie,Southwest,412,NV,"8390 S Rainbow Blvd, Ste 110",Las Vegas,4.0
4081,VjaHHmV-rSkFaOAnU3faxg,53590,"[u'Gluten-Free', u'Italian', u'American (New)', u'Pizza', u'Restaurants']",Salvatore's Tomato Pies,,205,WI,503 W Main St,Sun Prairie,4.5
4082,VlMRR74NjdysPIfaUUSoBA,89101,"[u'American (Traditional)', u'Restaurants']",D Grill,Downtown,174,NV,301 Fremont St,Las Vegas,3.0
4083,VoHTd4QkPGWXl6IGI72isQ,85204,"[u'Pakistani', u'Buffets', u'Restaurants', u'Indian']",Guru Palace,,191,AZ,2048 E Baseline Rd,Mesa,3.5
4084,VrGI7_nRjXpn0415S3coGQ,89103,"[u'Thai', u'Vegetarian', u'Noodles', u'Restaurants']",Thai Style Noodle House,Chinatown,655,NV,3516 Wynn Rd,Las Vegas,4.0
4085,VsewHMsfj1Mgsl2i_hio7w,89109,"[u'Restaurants', u'Dance Clubs', u'Lounges', u'Nightlife', u'Italian', u'Breakfast & Brunch', u'Bars']",LAVO Italian Restaurant & Lounge,The Strip,1474,NV,"The Palazzo, 3255 S Las Vegas Blvd",Las Vegas,3.5
4086,VwZhwflLnTq19aAeFLJHCQ,89014,"[u'Restaurants', u'American (Traditional)', u'French', u'Italian', u'Cafes']",Bernard's Bistro,,152,NV,2021 W Sunset Rd,Henderson,4.0
4087,VyVIneSU7XAWgMBllI6LnQ,85051,"[u'Caterers', u'American (New)', u'Restaurants', u'Event Planning & Services', u'Barbeque']",Bobby Q,,1940,AZ,8501 N 27th Ave,Phoenix,4.5
4088,VzUo-RURV3VnfNItAYM8yg,89118,"[u'Hawaiian', u'Bubble Tea', u'Food', u'Chinese', u'Restaurants', u'Asian Fusion', u'Coffee & Tea']",Boba Hut,Spring Valley,247,NV,"5597 S Rainbow Blvd, Ste 130",Las Vegas,4.0
4089,W-YhRJOSezqESSas-oLArw,89119,"[u'American (Traditional)', u'Restaurants']","Red, White & Blue Restaurant",The Strip,226,NV,"Mandalay Bay Hotel & Casino, 3950 S Las Vegas Blvd",Las Vegas,2.5
4090,W07TY9cx2ZpDQyAn0ynMQg,44106,"[u'Restaurants', u'Italian']",La Dolce Vita,Little Italy,169,OH,12112 Mayfield Rd,Cleveland,3.0
4091,W1Vn2G1disKO52jHARIZMA,89119,"[u'American (Traditional)', u'Pizza', u'Restaurants', u'American (New)']",California Pizza Kitchen,Southeast,268,NV,"6659 Las Vegas Blvd S, Bldg C1, Ste 100",Las Vegas,3.5
4092,W2CzAePJakvARgoQuohbOA,85281,"[u'Fast Food', u'Burgers', u'Restaurants']",In-N-Out Burger,,361,AZ,920 E Playa Del Norte,Tempe,4.5
4093,W2NzlS8OJzGfDfr9oRz11Q,M5H 3S5,"[u'Brasseries', u'Cocktail Bars', u'Restaurants', u'Bars', u'Food', u'Canadian (New)', u'Breakfast & Brunch', u'Nightlife']",Drake One Fifty,Financial District,184,ON,150 York Street,Toronto,3.5
4094,W5d8iNog90R-qw43m5dGwg,M6R 2L5,"[u'Specialty Food', u'Ethnic Food', u'Breakfast & Brunch', u'Food', u'Polish', u'Restaurants']",Café Polonez,Roncesvalles,201,ON,195 Roncesvalles Avenue,Toronto,4.5
4095,W7Dt3b6H_pMIHfxn49Pkzg,85085,"[u'American (Traditional)', u'Bars', u'Sports Bars', u'Nightlife', u'Restaurants', u'Chicken Wings']",Buffalo Wild Wings,,211,AZ,"2510 W Happy Valley Road, Suite 1241",Phoenix,2.5
4096,W7DwXa_7LNmETFHSQJZ2Lg,89117,"[u'Sushi Bars', u'Japanese', u'Restaurants']",Sushi Mon,Westside,255,NV,"8320 W Sahara Ave, Ste 180",Las Vegas,3.5
4097,W7Ua8ELRMm3IPd23fp7XjA,M3B 2W6,"[u'Japanese', u'Restaurants']",Matsuda Japanese Cuisine,,175,ON,"1300 Don Mills Road, Suite 2",Toronto,3.0
4098,W8apgXmOxESpoL_EeogC5w,89119,"[u'Noodles', u'Restaurants', u'Japanese', u'Ramen']",Fukumimi Ramen,Eastside,745,NV,4860 S Eastern Ave,Las Vegas,4.0
4099,W8xG9Bzk3TPPkBR5jx1pgg,85251,"[u'Dance Clubs', u'Nightlife', u'American (New)', u'Music Venues', u'Jazz & Blues', u'Restaurants', u'Food', u'Lounges', u'Whiskey Bars', u'Arts & Entertainment', u'Bars', u'Beer', u'Wine & Spirits']",Casablanca Rooftop Lounge,,156,AZ,"7134 E Stetson Dr, Fl 3, 3rd Level",Scottsdale,3.5
4100,W90h9VXUSdRz1_uJhweVPQ,89109,"[u'Food', u'Japanese', u'Restaurants', u'Chinese']",Yusho,The Strip,297,NV,3770 Las Vegas Blvd S,Las Vegas,3.0
4101,W9NUdpRX7gLXHLM2-NeKeA,85282,"[u'Bars', u'Seafood', u'Japanese', u'Restaurants', u'Sushi Bars', u'Cocktail Bars', u'Nightlife']",SakeBomber Sushi & Grill,,265,AZ,1705 E Broadway Rd,Tempe,4.0
4102,WB7346WSdkTHvtHfWPilaA,85004,"[u'Sandwiches', u'Coffee & Tea', u'Food', u'Cafes', u'Restaurants', u'Breakfast & Brunch']",Be Coffee + Food + Stuff,,262,AZ,214 E Roosevelt St,Phoenix,4.5
4103,WBt2pa7k_K2LKW2OJuXG9Q,85251,"[u'Salad', u'Coffee & Tea', u'Bakeries', u'Food', u'Breakfast & Brunch', u'Event Planning & Services', u'Caterers', u'American (New)', u'Burgers', u'Restaurants']",Arcadia Farms Cafe,,580,AZ,7025 E 1st Ave,Scottsdale,4.0
4104,WCqcYtJ4rUxA4bIzjOfzqg,28202,"[u'Restaurants', u'Italian', u'Pizza', u'Breakfast & Brunch']",Vapiano,Uptown,368,NC,201 S Tryon St,Charlotte,3.5
4105,WDKTg468bkRPW0LqbAZfmg,89119,"[u'Brasseries', u'Restaurants', u'American (New)', u'Candy Stores', u'Specialty Food', u'Pizza', u'Burgers', u'Food']",Sugar Factory,Southeast,293,NV,"6605 S Las Vegas Blvd, Ste 145",Las Vegas,3.5
4106,WETHRoXB2IbixndSlOktJA,89131,"[u'Hotels & Travel', u'Breakfast & Brunch', u'Cafes', u'Bakeries', u'Bed & Breakfast', u'Restaurants', u'Food']",Lulu's Bread & Breakfast,Centennial,451,NV,6720 Skypointe Dr,Las Vegas,4.0
4107,WEoivlVObGE03PiWvVvXYA,85281,"[u'Steakhouses', u'Restaurants', u'Burgers', u'Barbeque']",Cadillac Ranch,,175,AZ,"2000 E Rio Salado Pkwy, Ste 2105",Tempe,2.5
4108,WItlLMrwWUbZhi7aSAzs2Q,28273,"[u'Southern', u'Bowling', u'Restaurants', u'Bars', u'Active Life', u'Nightlife']",Piedmont Social House,Steele Creek,182,NC,2135 Ayrsley Town Blvd,Charlotte,3.0
4109,WKOUTdVJS58E178JjhwidQ,M2N 5R6,"[u'Desserts', u'Coffee & Tea', u'Creperies', u'Restaurants', u'Food', u'Breakfast & Brunch']",Pastel Creperies & Dessert House,Willowdale,274,ON,5417 Yonge Street,North York,4.0
4110,WKWxHzaMC2ZXCaGBscLppA,85027,"[u'Restaurants', u'American (Traditional)', u'Seafood', u'Steakhouses']",Claim Jumper,,182,AZ,3063 W Agua Fria Fwy,Phoenix,3.0
4111,WKz2Jmmt1B_VbHlAbfQNzQ,85374,"[u'Desserts', u'Sushi Bars', u'Restaurants', u'Japanese', u'Food']",Fresh Wasabi,,194,AZ,"13732 W Bell Rd, Ste 2",Surprise,3.5
4112,WOd8tWsh2Yt_osHv-ngx_w,H3A 1V4,"[u'Pizza', u'Burgers', u'Breakfast & Brunch', u'Restaurants', u'French']",Universel,Ville-Marie,331,QC,2055 Rue Peel,Montréal,4.0
4113,WRQ-9LluyivReFiQZFUujw,89117,"[u'Hot Dogs', u'Chicken Wings', u'Asian Fusion', u'Restaurants', u'Korean']",Buldogis Gourmet Hot Dogs,Westside,749,NV,"2291 S Fort Apache Rd, Ste 102",Las Vegas,4.5
4114,WVvqV0cmNR3j7ChPoI74hQ,89139,"[u'Restaurants', u'Southern', u'Barbeque', u'Soul Food']",Soul Food Cafe,Southwest,373,NV,"7320 S Rainbow Blvd, Ste 112",Las Vegas,3.5
4115,WWqdy9PKOSyhLgHIGaNFrA,85281,"[u'Restaurants', u'Greek', u'Salad', u'Mediterranean']",Oliveo Grill,,189,AZ,"933 E University Dr, Ste 108",Tempe,3.0
4116,WX8cx6tfFcEn0cK4cIbWag,89109,"[u'Restaurants', u'Seafood', u'Pizza', u'Mediterranean', u'Modern European', u'Italian']",Mercato Della Pescheria,The Strip,178,NV,"3377 S Las Vegas Blvd, Ste 2410",Las Vegas,4.0
4117,Wc9UpJhOcdSj7olZkz7SJA,85018,"[u'Burgers', u'Restaurants', u'Mexican']",The Stand,,784,AZ,3538 E Indian School Rd,Phoenix,4.0
4118,Wcuo6YmYj3xhCso5sMQcOw,89052,"[u'Pizza', u'Fast Food', u'Salad', u'Gluten-Free', u'Restaurants']",Blaze Fast-Fire'd Pizza,Anthem,400,NV,10520 S Eastern Ave,Henderson,4.5
4119,Wcw-xq_c89e4AaRsUtkaLw,53703,"[u'Breakfast & Brunch', u'Restaurants', u'Mexican', u'Tex-Mex']",Eldorado Grill,Williamson - Marquette,269,WI,744 Williamson St,Madison,4.0
4120,WeKF3N1MK0eJQmZdxPL9pQ,M5J 2T3,"[u'Seafood', u'Modern European', u'Canadian (New)', u'Cafes', u'Tapas/Small Plates', u'Creperies', u'Restaurants', u'American (New)']",Marché Restaurant,Downtown Core,294,ON,181 Bay Street,Toronto,3.0
4121,Wfl_ch21ojyHsPnkvvnstw,89169,"[u'American (Traditional)', u'Restaurants', u'Sandwiches']",Capriotti's Sandwich Shop,Eastside,368,NV,4480 Paradise Rd,Las Vegas,4.0
4122,Wg9272hxpu9IBTXMTB6EeQ,89113,"[u'Tex-Mex', u'Restaurants', u'American (New)', u'Nightlife', u'American (Traditional)', u'Bars']",Chili's,Spring Valley,178,NV,7335 Arroyo Crossing Pkwy,Las Vegas,2.5
4123,WgBV0Sm-yNVgfI__5m1Bug,89148,"[u'Juice Bars & Smoothies', u'Food']",Tropical Smoothie Cafe,Southwest,174,NV,"7375 S Durango Dr, Ste 107",Las Vegas,3.0
4124,WmHRxbW3m8cngS4e6T8Cnw,85260,"[u'Irish Pub', u'Irish', u'Music Venues', u'Pubs', u'Nightlife', u'Restaurants', u'Arts & Entertainment', u'Bars']",The Skeptical Chymist,,343,AZ,"15688 N Pima Rd, Ste C6",Scottsdale,3.5
4125,Wnq5to0-jXyh0-_jRZ6VOQ,85281,"[u'American (Traditional)', u'Tex-Mex', u'Restaurants', u'Mexican']",Z Tejas,,276,AZ,20 W 6th St,Tempe,3.5
4126,WpZkK951tqHONywmKLmhQw,85734,"[u'Restaurants', u'Salad', u'Italian', u'Pizza', u'Sandwiches']",Oregano's Pizza Bistro,,160,AZ,16914 W Bell Rd,Surprise,3.5
4127,Wpd_2mn5d792KgPZUOOMHQ,85251,"[u'Event Planning & Services', u'Dance Clubs', u'Venues & Event Spaces', u'Nightlife', u'Lounges', u'Champagne Bars', u'Bars', u'Restaurants', u'Asian Fusion']",The Mint Ultra Lounge,,175,AZ,7373 E Camelback Rd,Scottsdale,3.0
4128,X11JfeIVH9d6qMrDqA-N7A,89118,"[u'Restaurants', u'American (Traditional)', u'Bars', u'Nightlife', u'Sports Bars']",Scooter's Pub,Spring Valley,159,NV,6200 S Rainbow Blvd,Las Vegas,3.5
4129,X1S8u_cFfBpdWfvQBo_BqA,85392,"[u'Vegetarian', u'Mediterranean', u'Lebanese', u'Middle Eastern', u'Restaurants']",Zeta's Grill,,224,AZ,2935 N Dysart Rd,Avondale,4.5
4130,X1Y2II3AYdoxa70nTTfUPQ,89109,"[u'Caterers', u'Event Planning & Services', u'American (New)', u'American (Traditional)', u'Burgers', u'Restaurants', u'Sandwiches']",Fresh Grill & Bar,The Strip,168,NV,"3663 S Las Vegas Blvd, Ste 420",Las Vegas,3.5
4131,X1twjafYxMCpKt2MqvY5Tw,85282,"[u'Sandwiches', u'Breakfast & Brunch', u'Restaurants', u'Caterers', u'Event Planning & Services', u'Cafes']",Morning Star Cafe,,273,AZ,"1220 W Alameda Dr, Ste 101",Tempe,4.5
4132,X3ec1nuK2BmOULN4Kk3Fgw,85383,"[u'American (New)', u'Restaurants', u'Barbeque', u'American (Traditional)', u'Breakfast & Brunch']",The Haymaker Peoria,,421,AZ,24762 N Lake Pleasant Pkwy,Peoria,4.0
4133,X8AGCsJHw-GuTqkzy2J3cg,15222,"[u'Restaurants', u'Breakfast & Brunch', u'American (New)']",Bluebird Kitchen,Downtown,209,PA,221 Forbes Ave,Pittsburgh,4.0
4134,XBEx2FI2GKmsjs7eWNr7Lw,89146,"[u'Food', u'Brazilian', u'Juice Bars & Smoothies', u'Ice Cream & Frozen Yogurt', u'Restaurants']",Juice 'N' Go,Westside,259,NV,1735 S Rainbow Blvd,Las Vegas,4.5
4135,XE6kf2bviFBdGmVI_SJpmA,89101,"[u'Nightlife', u'Bars']",Hogs and Heifers,Downtown,201,NV,201 N 3rd St,Las Vegas,3.0
4136,XF4w6wG1JOvfKZlQcxiWgQ,85054,"[u'Pizza', u'Restaurants', u'Italian']",1000 Degrees Neapolitan Pizzeria,,165,AZ,7000 E Mayo Blvd,Phoenix,4.5
4137,XG8lmTcMqlIfRLhYb9fnIA,85338,"[u'Sandwiches', u'Restaurants']",Sandwich Masterz,,174,AZ,"380 N Estrella Pkwy, Ste A-3",Goodyear,4.5
4138,XHviODj3T9hesQPDGdPE1g,85226,"[u'Bars', u'Nightlife', u'Burgers', u'Restaurants', u'American (Traditional)', u'Sports Bars', u'Chicken Wings']",Teakwoods Tavern & Grill,,211,AZ,5965 W Ray Rd,Chandler,4.0
4139,XI3iNUgChOfJk5ppjKVEQQ,H2Y 2A3,"[u'Spanish', u'Mediterranean', u'Restaurants', u'French']",Barroco,Ville-Marie,183,QC,312 Rue Saint-Paul O,Montréal,4.5
4140,XKPosZx2j4RHcZ8Ewdwj0A,H2V 2L1,"[u'Restaurants', u'French']",Leméac,Outremont,194,QC,1045 Avenue Laurier Ouest,Montréal,4.0
4141,XMNdO9lFw3lSPO4gCH_qvQ,15201,"[u'Cocktail Bars', u'Nightlife', u'Restaurants', u'American (New)', u'American (Traditional)', u'Bars']",Tender Bar & Kitchen,Lawrenceville,189,PA,4300 Butler St,Pittsburgh,3.5
4142,XNWXyFgCGaAwvg9QML2Ypw,15206,"[u'Restaurants', u'Mexican', u'Tex-Mex']",Mad Mex - Shadyside,Shadyside,285,PA,220 S Highland Ave,Pittsburgh,3.5
4143,XNboW0mRBApLxIzoXvhHNA,28203,"[u'Restaurants', u'Seafood', u'Cajun/Creole']",Wu's Cajun Sea Food,South End,169,NC,1714 South Blvd,Charlotte,3.5
4144,XPXv6KGuHaIe_v6aETZPHA,44107,"[u'Diners', u'Restaurants', u'Breakfast & Brunch']",Borderline Cafe,,169,OH,18510 Detroit Ave,Lakewood,4.5
4145,XQfq4tmOHUSn2vvjNj-zJg,85296,"[u'Restaurants', u'Steakhouses', u'American (Traditional)', u'Barbeque']",Texas Roadhouse,,175,AZ,3961 S. Gilbert Rd,Gilbert,3.5
4146,XT25YpQoNDuzAZHur-HZ8g,M5H 3B7,"[u'Italian', u'Pizza', u'Restaurants']",Pizzeria Libretto,Financial District,219,ON,155 University Avenue,Toronto,3.5
4147,XTtNTWH_Nqv27RC7OtS7dQ,89109,"[u'American (Traditional)', u'Restaurants']",Jardin,The Strip,245,NV,3131 Las Vegas Blvd S,Las Vegas,3.5
4148,XUcJiJx4x1RBtE31XrNexw,44116,"[u'American (New)', u'American (Traditional)', u'Beer', u'Wine & Spirits', u'Gastropubs', u'Food', u'Restaurants']",Market,,158,OH,1137 Linda St,Rocky River,3.0
4149,XVS-zdj4Z6TihagZcZZ7pQ,85248,"[u'Restaurants', u'Sushi Bars']",Mikado Sushi,,177,AZ,3125 S Alma School Rd,Chandler,4.0
4150,XYIPXJ9parr9FtvvcGI1SA,M5G 1C9,"[u'Noodles', u'Chinese', u'Restaurants']",GB Hand-pulled Noodles,Downtown Core,255,ON,66 Edward Street,Toronto,4.0
4151,XaPJUDiidOOdAMhTTIlTxw,85018,"[u'Lounges', u'Beer Bar', u'Pubs', u'Bars', u'Wine Bars', u'Beer Gardens', u'Nightlife']",The Whining Pig- Arcadia,,172,AZ,3730 E Indian School Rd,Phoenix,4.5
4152,XarMlmD4QuRgGdoYoKRRSQ,89119,"[u'Restaurants', u'Sandwiches', u'Food', u'Pizza', u'American (Traditional)']",Joe Philly's Pizza,Southeast,152,NV,"6400 S Eastern Ave, Ste 25",Las Vegas,3.5
4153,XcWlBj5oQgzKhR7Cxovj3w,85034,"[u'French', u'Restaurants']",Zinc Brasserie,,237,AZ,3400 E Sky Harbor Blvd,Phoenix,3.0
4154,XeUm1QS078kgjwONhul0ng,85013,"[u'Pizza', u'Restaurants', u'Salad', u'Nightlife', u'Wine Bars', u'Bars', u'Italian']",Pino's Pizza Al Centro,,204,AZ,139 W Thomas Rd,Phoenix,4.0
4155,Xg5qEQiB-7L6kGJ5F4K3bQ,85034,"[u'Restaurants', u'Barbeque']",Little Miss BBQ,,1463,AZ,4301 E University Dr,Phoenix,5.0
4156,Xgk-d2x59qhPxOsuCKeShw,85251,"[u'Greek', u'Restaurants', u'Bars', u'Nightlife', u'Hookah Bars', u'Middle Eastern']",Pita House,,186,AZ,7210 E 1st Ave,Scottsdale,2.5
4157,XgsIf7s2zM-cC29WUD-NZQ,89103,"[u'Buffets', u'Sushi Bars', u'Japanese', u'Restaurants']",Makino Sushi & Seafood Buffet,,560,NV,"3965 S Decatur Blvd, Ste 5",Las Vegas,3.5
4158,XhUec_6-kgPy1_ZYUrzvPQ,89044,"[u'Steakhouses', u'Food', u'Cocktail Bars', u'Restaurants', u'Bars', u'Beer', u'Wine & Spirits', u'Seafood', u'Nightlife']",Anthony's Prime Steak & Seafood,,225,NV,12300 Las Vegas Blvd S,Henderson,4.0
4159,XiN6fI8I3Mzg2nPRJ9ukRQ,89123,"[u'Italian', u'Nightlife', u'Restaurants', u'Pizza', u'Wine Bars', u'Bars']",Prosecco Fresh Italian Kitchen,,291,NV,"8878 S Eastern Ave, Ste 104",Las Vegas,4.5
4160,XjepvTIfp4iqGq1orODedg,89107,"[u'Nightlife', u'Restaurants', u'American (New)', u'Sports Bars', u'American (Traditional)', u'Bars']",Four Kegs Sports Bar,,403,NV,"276 N Jones Blvd, Ste B",Las Vegas,4.0
4161,XkvvUNCmLIvOts0OftXegw,89147,"[u'Breakfast & Brunch', u'Restaurants']",Original Pancake House,Spring Valley,321,NV,4170 S Ft Apache Rd,Las Vegas,3.5
4162,Xl6I0-JmFE_6w28bku2idQ,53703,"[u'Himalayan/Nepalese', u'Restaurants']",Himal Chuli,Capitol,202,WI,318 State St,Madison,4.0
4163,XlZ2Row0pszDilc5WmXiZQ,L3R 0G6,"[u'Japanese', u'Desserts', u'Ice Cream & Frozen Yogurt', u'Restaurants', u'Coffee & Tea', u'Food']",Tendou Matcha & Dessert,Brown's Corners,264,ON,"3621 Highway 7 E, Unit 118",Markham,3.5
4164,Xny0n0s98TpP82sQxfgIMQ,44113,"[u'Bars', u'Nightlife', u'American (Traditional)', u'Restaurants', u'Polish']",Sokolowski's University Inn,Tremont,398,OH,1201 University Rd,Cleveland,4.5
4165,Xs2iTWxbczvfEapAFH3cyw,85254,"[u'Food', u'Specialty Food', u'Breakfast & Brunch', u'Restaurants', u'Diners']",Perk Eatery,,395,AZ,"6501 E Greenway Pkwy, Ste 159",Scottsdale,4.0
